kindNum,neuterYn,sexCd,weight,noticeDays,age2,processState
114,N,F,1,10,0,0
114,N,F,1,10,0,0
114,N,M,1,10,0,0
114,N,F,8,10,2,0
114,N,F,5,10,1,0
126,U,M,25,10,1,0
114,N,F,3.5,10,3,0
125,N,F,7,10,5,1
114,N,F,1.5,10,0,1
18,U,M,6,10,2,1
114,N,M,2.6,14,0,0
114,N,F,2.5,14,0,0
114,N,M,2.5,14,0,0
114,U,F,2.5,14,0,0
114,N,M,2.7,14,0,0
114,N,M,2.7,14,0,0
114,N,M,3,14,0,1
114,N,F,13,10,2,0
114,N,F,2,10,0,1
114,U,F,9.3,10,2,1
114,N,M,1.3,10,0,0
114,N,F,1.1,10,0,1
114,N,M,1.2,10,0,0
114,N,F,1.1,10,0,0
114,N,M,1.2,10,0,1
114,N,M,1.2,10,0,1
114,N,F,1.2,10,0,1
128,N,F,4.2,10,3,1
114,N,M,25,10,2,1
114,N,M,3,10,0,1
114,N,F,7,10,2,1
114,N,F,4,10,4,0
114,N,F,25,10,5,0
54,N,F,8,10,2,1
72,N,F,1.8,10,3,1
114,U,F,4,10,8,1
114,N,M,7,10,2,0
114,N,F,5.8,7,1,1
114,N,F,4,10,1,1
114,N,M,4,10,1,1
114,N,F,3,10,1,1
114,N,F,4,10,1,1
114,N,M,6,10,2,1
114,N,F,7,10,2,1
114,N,M,2,10,0,1
114,N,F,2,10,0,1
114,N,M,2,10,0,1
114,N,F,8,10,3,1
101,N,F,5.5,10,5,0
114,N,F,4,10,6,0
72,N,F,4,10,6,0
114,N,F,4,10,7,0
114,N,M,5,10,0,0
114,N,Q,6,10,1,0
114,N,F,7,10,2,0
114,N,F,5.5,10,1,1
128,Y,M,4,10,1,1
72,N,M,3,10,7,1
114,N,M,6,8,1,0
114,U,F,6,8,1,0
114,N,M,7,8,1,0
114,N,M,15,10,2,0
114,N,F,5,10,2,0
114,N,F,2,10,0,1
114,N,M,2,10,0,0
114,U,M,2,10,0,0
114,U,M,2,10,0,0
114,N,M,5,10,10,0
114,U,Q,15,10,2,1
114,N,M,1,10,0,1
114,N,M,1,10,0,1
114,N,F,1,10,0,1
125,N,F,7,10,3,1
101,N,F,4.5,10,2,0
114,N,F,1.2,10,0,1
20,N,F,13,10,3,1
72,N,F,2.5,10,1,1
89,N,M,2.56,10,5,1
114,N,M,12.73,10,3,0
22,N,M,11.35,10,1,1
72,N,F,4.54,10,1,0
67,N,F,12,10,2,0
114,N,M,15.5,10,3,0
114,U,M,7.2,10,2,1
50,N,M,11.5,10,2,1
72,U,F,1.5,10,6,1
114,U,M,8,10,0,1
114,N,F,1,10,0,1
114,N,F,1,10,0,1
114,N,F,1,10,0,1
114,N,M,1,10,0,1
114,N,M,15,14,4,0
114,N,M,1.5,10,0,0
18,Y,M,8,10,3,1
114,U,F,9,10,0,1
114,U,F,25,10,4,0
72,N,F,3,10,1,1
89,N,F,3,10,9,1
72,N,F,4.1,10,10,1
89,N,M,3.5,10,7,1
114,N,M,3,10,4,1
114,N,F,5.3,10,1,1
114,N,F,6.8,10,3,1
114,U,F,6.8,10,4,0
89,N,F,1.5,10,0,1
114,N,F,2.35,7,0,1
114,N,M,2.76,7,0,1
114,U,M,25,10,5,1
114,U,F,13,10,5,0
114,N,M,2,10,0,1
114,U,F,2,10,0,1
114,N,M,5,10,0,1
72,N,M,5.38,10,3,0
114,N,M,6.5,10,0,1
114,N,F,4,10,0,0
114,N,F,2,10,0,0
101,U,F,3.5,10,3,1
54,N,F,27.85,10,4,0
114,N,M,0.98,10,0,1
114,N,F,1.2,10,0,1
106,N,M,50,10,3,1
114,U,F,9,10,3,0
114,N,F,12.5,10,3,0
